,province,date,cases,cumulative_cases
2981,Yukon,07-06-2020,0,11
2982,Yukon,08-06-2020,0,11
2983,Yukon,09-06-2020,0,11
2984,Yukon,10-06-2020,0,11
2985,Yukon,11-06-2020,0,11
2986,Yukon,12-06-2020,0,11
2987,Yukon,13-06-2020,0,11
2988,Yukon,14-06-2020,0,11
2989,Yukon,15-06-2020,0,11
2990,Yukon,16-06-2020,0,11
2991,Yukon,17-06-2020,0,11
2992,Yukon,18-06-2020,0,11
2993,Yukon,19-06-2020,0,11
2994,Yukon,20-06-2020,0,11
2995,Yukon,21-06-2020,0,11
2996,Yukon,22-06-2020,0,11
2997,Yukon,23-06-2020,0,11
2998,Yukon,24-06-2020,0,11
2999,Yukon,25-06-2020,0,11
3000,Yukon,26-06-2020,0,11
3001,Yukon,27-06-2020,0,11
3002,Yukon,28-06-2020,0,11
3003,Yukon,29-06-2020,0,11
3004,Yukon,30-06-2020,0,11
3005,Yukon,01-07-2020,0,11
3006,Yukon,02-07-2020,0,11
3007,Yukon,03-07-2020,0,11
3008,Yukon,04-07-2020,0,11
3009,Yukon,05-07-2020,0,11
3010,Yukon,06-07-2020,0,11
3011,Yukon,07-07-2020,0,11
3012,Yukon,08-07-2020,0,11
3013,Yukon,09-07-2020,0,11
3014,Yukon,10-07-2020,0,11
3015,Yukon,11-07-2020,0,11
3016,Yukon,12-07-2020,0,11
3017,Yukon,13-07-2020,0,11
3018,Yukon,14-07-2020,0,11
3019,Yukon,15-07-2020,0,11
3020,Yukon,16-07-2020,0,11
3021,Yukon,17-07-2020,2,13
3022,Yukon,18-07-2020,0,13
3023,Yukon,19-07-2020,0,13
3024,Yukon,20-07-2020,0,13
3025,Yukon,21-07-2020,0,13
3026,Yukon,22-07-2020,0,13
3027,Yukon,23-07-2020,0,13
3028,Yukon,24-07-2020,1,14
3029,Yukon,25-07-2020,0,14
3030,Yukon,26-07-2020,0,14
3031,Yukon,27-07-2020,0,14
3032,Yukon,28-07-2020,0,14
3033,Yukon,29-07-2020,0,14
3034,Yukon,30-07-2020,0,14
3035,Yukon,31-07-2020,0,14
3036,Yukon,01-08-2020,0,14
3037,Yukon,02-08-2020,0,14
3038,Yukon,03-08-2020,0,14
3039,Yukon,04-08-2020,0,14
3040,Yukon,05-08-2020,0,14
3041,Yukon,06-08-2020,0,14
3042,Yukon,07-08-2020,1,15
3043,Yukon,08-08-2020,0,15
3044,Yukon,09-08-2020,0,15
3045,Yukon,10-08-2020,0,15
3046,Yukon,11-08-2020,0,15
3047,Yukon,12-08-2020,0,15
3048,Yukon,13-08-2020,0,15
3049,Yukon,14-08-2020,0,15
3050,Yukon,15-08-2020,0,15
3051,Yukon,16-08-2020,0,15
3052,Yukon,17-08-2020,0,15
3053,Yukon,18-08-2020,0,15
3054,Yukon,19-08-2020,0,15
3055,Yukon,20-08-2020,0,15
3056,Yukon,21-08-2020,0,15
3057,Yukon,22-08-2020,0,15
3058,Yukon,23-08-2020,0,15
3059,Yukon,24-08-2020,0,15
3060,Yukon,25-08-2020,0,15
3061,Yukon,26-08-2020,0,15
3062,Yukon,27-08-2020,0,15
3063,Yukon,28-08-2020,0,15
3064,Yukon,29-08-2020,0,15
3065,Yukon,30-08-2020,0,15
