,province,health_region,date,cases,cumulative_cases
3929,New Brunswick,Zone 1 (Moncton area),18-08-2020,0,41
3930,New Brunswick,Zone 1 (Moncton area),19-08-2020,0,41
3931,New Brunswick,Zone 1 (Moncton area),20-08-2020,0,41
3932,New Brunswick,Zone 1 (Moncton area),21-08-2020,0,41
3933,New Brunswick,Zone 1 (Moncton area),22-08-2020,0,41
3934,New Brunswick,Zone 1 (Moncton area),23-08-2020,0,41
3935,New Brunswick,Zone 1 (Moncton area),24-08-2020,0,41
3936,New Brunswick,Zone 1 (Moncton area),25-08-2020,1,42
3937,New Brunswick,Zone 1 (Moncton area),26-08-2020,0,42
3938,New Brunswick,Zone 1 (Moncton area),27-08-2020,0,42
3939,New Brunswick,Zone 1 (Moncton area),28-08-2020,0,42
3940,New Brunswick,Zone 1 (Moncton area),29-08-2020,0,42
3941,New Brunswick,Zone 1 (Moncton area),30-08-2020,0,42
3942,New Brunswick,Zone 2 (Saint John area),25-01-2020,0,0
3943,New Brunswick,Zone 2 (Saint John area),26-01-2020,0,0
3944,New Brunswick,Zone 2 (Saint John area),27-01-2020,0,0
3945,New Brunswick,Zone 2 (Saint John area),28-01-2020,0,0
3946,New Brunswick,Zone 2 (Saint John area),29-01-2020,0,0
3947,New Brunswick,Zone 2 (Saint John area),30-01-2020,0,0
3948,New Brunswick,Zone 2 (Saint John area),31-01-2020,0,0
3949,New Brunswick,Zone 2 (Saint John area),01-02-2020,0,0
3950,New Brunswick,Zone 2 (Saint John area),02-02-2020,0,0
3951,New Brunswick,Zone 2 (Saint John area),03-02-2020,0,0
3952,New Brunswick,Zone 2 (Saint John area),04-02-2020,0,0
3953,New Brunswick,Zone 2 (Saint John area),05-02-2020,0,0
3954,New Brunswick,Zone 2 (Saint John area),06-02-2020,0,0
3955,New Brunswick,Zone 2 (Saint John area),07-02-2020,0,0
3956,New Brunswick,Zone 2 (Saint John area),08-02-2020,0,0
3957,New Brunswick,Zone 2 (Saint John area),09-02-2020,0,0
3958,New Brunswick,Zone 2 (Saint John area),10-02-2020,0,0
3959,New Brunswick,Zone 2 (Saint John area),11-02-2020,0,0
3960,New Brunswick,Zone 2 (Saint John area),12-02-2020,0,0
3961,New Brunswick,Zone 2 (Saint John area),13-02-2020,0,0
3962,New Brunswick,Zone 2 (Saint John area),14-02-2020,0,0
3963,New Brunswick,Zone 2 (Saint John area),15-02-2020,0,0
3964,New Brunswick,Zone 2 (Saint John area),16-02-2020,0,0
3965,New Brunswick,Zone 2 (Saint John area),17-02-2020,0,0
3966,New Brunswick,Zone 2 (Saint John area),18-02-2020,0,0
3967,New Brunswick,Zone 2 (Saint John area),19-02-2020,0,0
3968,New Brunswick,Zone 2 (Saint John area),20-02-2020,0,0
3969,New Brunswick,Zone 2 (Saint John area),21-02-2020,0,0
3970,New Brunswick,Zone 2 (Saint John area),22-02-2020,0,0
3971,New Brunswick,Zone 2 (Saint John area),23-02-2020,0,0
3972,New Brunswick,Zone 2 (Saint John area),24-02-2020,0,0
3973,New Brunswick,Zone 2 (Saint John area),25-02-2020,0,0
3974,New Brunswick,Zone 2 (Saint John area),26-02-2020,0,0
3975,New Brunswick,Zone 2 (Saint John area),27-02-2020,0,0
3976,New Brunswick,Zone 2 (Saint John area),28-02-2020,0,0
3977,New Brunswick,Zone 2 (Saint John area),29-02-2020,0,0
3978,New Brunswick,Zone 2 (Saint John area),01-03-2020,0,0
3979,New Brunswick,Zone 2 (Saint John area),02-03-2020,0,0
3980,New Brunswick,Zone 2 (Saint John area),03-03-2020,0,0
3981,New Brunswick,Zone 2 (Saint John area),04-03-2020,0,0
3982,New Brunswick,Zone 2 (Saint John area),05-03-2020,0,0
3983,New Brunswick,Zone 2 (Saint John area),06-03-2020,0,0
3984,New Brunswick,Zone 2 (Saint John area),07-03-2020,0,0
3985,New Brunswick,Zone 2 (Saint John area),08-03-2020,0,0
3986,New Brunswick,Zone 2 (Saint John area),09-03-2020,0,0
3987,New Brunswick,Zone 2 (Saint John area),10-03-2020,0,0
3988,New Brunswick,Zone 2 (Saint John area),11-03-2020,0,0
3989,New Brunswick,Zone 2 (Saint John area),12-03-2020,0,0
3990,New Brunswick,Zone 2 (Saint John area),13-03-2020,0,0
3991,New Brunswick,Zone 2 (Saint John area),14-03-2020,0,0
3992,New Brunswick,Zone 2 (Saint John area),15-03-2020,0,0
3993,New Brunswick,Zone 2 (Saint John area),16-03-2020,1,1
3994,New Brunswick,Zone 2 (Saint John area),17-03-2020,0,1
3995,New Brunswick,Zone 2 (Saint John area),18-03-2020,0,1
3996,New Brunswick,Zone 2 (Saint John area),19-03-2020,0,1
3997,New Brunswick,Zone 2 (Saint John area),20-03-2020,0,1
3998,New Brunswick,Zone 2 (Saint John area),21-03-2020,5,6
3999,New Brunswick,Zone 2 (Saint John area),22-03-2020,0,6
4000,New Brunswick,Zone 2 (Saint John area),23-03-2020,0,6
4001,New Brunswick,Zone 2 (Saint John area),24-03-2020,0,6
4002,New Brunswick,Zone 2 (Saint John area),25-03-2020,3,9
4003,New Brunswick,Zone 2 (Saint John area),26-03-2020,1,10
4004,New Brunswick,Zone 2 (Saint John area),27-03-2020,1,11
4005,New Brunswick,Zone 2 (Saint John area),28-03-2020,4,15
4006,New Brunswick,Zone 2 (Saint John area),29-03-2020,2,17
4007,New Brunswick,Zone 2 (Saint John area),30-03-2020,1,18
4008,New Brunswick,Zone 2 (Saint John area),31-03-2020,0,18
4009,New Brunswick,Zone 2 (Saint John area),01-04-2020,3,21
4010,New Brunswick,Zone 2 (Saint John area),02-04-2020,1,22
4011,New Brunswick,Zone 2 (Saint John area),03-04-2020,0,22
4012,New Brunswick,Zone 2 (Saint John area),04-04-2020,0,22
4013,New Brunswick,Zone 2 (Saint John area),05-04-2020,1,23
4014,New Brunswick,Zone 2 (Saint John area),06-04-2020,0,23
4015,New Brunswick,Zone 2 (Saint John area),07-04-2020,0,23
4016,New Brunswick,Zone 2 (Saint John area),08-04-2020,0,23
4017,New Brunswick,Zone 2 (Saint John area),09-04-2020,0,23
4018,New Brunswick,Zone 2 (Saint John area),10-04-2020,1,24
4019,New Brunswick,Zone 2 (Saint John area),11-04-2020,0,24
4020,New Brunswick,Zone 2 (Saint John area),12-04-2020,2,26
4021,New Brunswick,Zone 2 (Saint John area),13-04-2020,0,26
4022,New Brunswick,Zone 2 (Saint John area),14-04-2020,0,26
4023,New Brunswick,Zone 2 (Saint John area),15-04-2020,0,26
4024,New Brunswick,Zone 2 (Saint John area),16-04-2020,0,26
4025,New Brunswick,Zone 2 (Saint John area),17-04-2020,0,26
4026,New Brunswick,Zone 2 (Saint John area),18-04-2020,0,26
4027,New Brunswick,Zone 2 (Saint John area),19-04-2020,0,26
4028,New Brunswick,Zone 2 (Saint John area),20-04-2020,0,26
4029,New Brunswick,Zone 2 (Saint John area),21-04-2020,0,26
4030,New Brunswick,Zone 2 (Saint John area),22-04-2020,0,26
4031,New Brunswick,Zone 2 (Saint John area),23-04-2020,0,26
4032,New Brunswick,Zone 2 (Saint John area),24-04-2020,0,26
4033,New Brunswick,Zone 2 (Saint John area),25-04-2020,0,26
4034,New Brunswick,Zone 2 (Saint John area),26-04-2020,0,26
4035,New Brunswick,Zone 2 (Saint John area),27-04-2020,0,26
4036,New Brunswick,Zone 2 (Saint John area),28-04-2020,0,26
4037,New Brunswick,Zone 2 (Saint John area),29-04-2020,0,26
4038,New Brunswick,Zone 2 (Saint John area),30-04-2020,0,26
4039,New Brunswick,Zone 2 (Saint John area),01-05-2020,0,26
4040,New Brunswick,Zone 2 (Saint John area),02-05-2020,0,26
4041,New Brunswick,Zone 2 (Saint John area),03-05-2020,0,26
4042,New Brunswick,Zone 2 (Saint John area),04-05-2020,0,26
4043,New Brunswick,Zone 2 (Saint John area),05-05-2020,0,26
4044,New Brunswick,Zone 2 (Saint John area),06-05-2020,1,27
4045,New Brunswick,Zone 2 (Saint John area),07-05-2020,0,27
4046,New Brunswick,Zone 2 (Saint John area),08-05-2020,0,27
4047,New Brunswick,Zone 2 (Saint John area),09-05-2020,0,27
4048,New Brunswick,Zone 2 (Saint John area),10-05-2020,0,27
4049,New Brunswick,Zone 2 (Saint John area),11-05-2020,0,27
4050,New Brunswick,Zone 2 (Saint John area),12-05-2020,0,27
4051,New Brunswick,Zone 2 (Saint John area),13-05-2020,0,27
4052,New Brunswick,Zone 2 (Saint John area),14-05-2020,0,27
4053,New Brunswick,Zone 2 (Saint John area),15-05-2020,0,27
4054,New Brunswick,Zone 2 (Saint John area),16-05-2020,0,27
4055,New Brunswick,Zone 2 (Saint John area),17-05-2020,0,27
4056,New Brunswick,Zone 2 (Saint John area),18-05-2020,0,27
4057,New Brunswick,Zone 2 (Saint John area),19-05-2020,0,27
4058,New Brunswick,Zone 2 (Saint John area),20-05-2020,0,27
4059,New Brunswick,Zone 2 (Saint John area),21-05-2020,0,27
4060,New Brunswick,Zone 2 (Saint John area),22-05-2020,0,27
4061,New Brunswick,Zone 2 (Saint John area),23-05-2020,0,27
4062,New Brunswick,Zone 2 (Saint John area),24-05-2020,0,27
4063,New Brunswick,Zone 2 (Saint John area),25-05-2020,0,27
4064,New Brunswick,Zone 2 (Saint John area),26-05-2020,0,27
4065,New Brunswick,Zone 2 (Saint John area),27-05-2020,0,27
4066,New Brunswick,Zone 2 (Saint John area),28-05-2020,0,27
4067,New Brunswick,Zone 2 (Saint John area),29-05-2020,0,27
4068,New Brunswick,Zone 2 (Saint John area),30-05-2020,0,27
4069,New Brunswick,Zone 2 (Saint John area),31-05-2020,0,27
4070,New Brunswick,Zone 2 (Saint John area),01-06-2020,0,27
4071,New Brunswick,Zone 2 (Saint John area),02-06-2020,0,27
4072,New Brunswick,Zone 2 (Saint John area),03-06-2020,0,27
4073,New Brunswick,Zone 2 (Saint John area),04-06-2020,0,27
4074,New Brunswick,Zone 2 (Saint John area),05-06-2020,0,27
4075,New Brunswick,Zone 2 (Saint John area),06-06-2020,0,27
4076,New Brunswick,Zone 2 (Saint John area),07-06-2020,0,27
4077,New Brunswick,Zone 2 (Saint John area),08-06-2020,0,27
4078,New Brunswick,Zone 2 (Saint John area),09-06-2020,0,27
4079,New Brunswick,Zone 2 (Saint John area),10-06-2020,0,27
4080,New Brunswick,Zone 2 (Saint John area),11-06-2020,0,27
4081,New Brunswick,Zone 2 (Saint John area),12-06-2020,0,27
4082,New Brunswick,Zone 2 (Saint John area),13-06-2020,0,27
4083,New Brunswick,Zone 2 (Saint John area),14-06-2020,0,27
4084,New Brunswick,Zone 2 (Saint John area),15-06-2020,0,27
4085,New Brunswick,Zone 2 (Saint John area),16-06-2020,0,27
4086,New Brunswick,Zone 2 (Saint John area),17-06-2020,0,27
4087,New Brunswick,Zone 2 (Saint John area),18-06-2020,0,27
4088,New Brunswick,Zone 2 (Saint John area),19-06-2020,0,27
4089,New Brunswick,Zone 2 (Saint John area),20-06-2020,0,27
4090,New Brunswick,Zone 2 (Saint John area),21-06-2020,0,27
4091,New Brunswick,Zone 2 (Saint John area),22-06-2020,0,27
4092,New Brunswick,Zone 2 (Saint John area),23-06-2020,0,27
4093,New Brunswick,Zone 2 (Saint John area),24-06-2020,0,27
4094,New Brunswick,Zone 2 (Saint John area),25-06-2020,0,27
4095,New Brunswick,Zone 2 (Saint John area),26-06-2020,0,27
4096,New Brunswick,Zone 2 (Saint John area),27-06-2020,0,27
4097,New Brunswick,Zone 2 (Saint John area),28-06-2020,0,27
4098,New Brunswick,Zone 2 (Saint John area),29-06-2020,0,27
4099,New Brunswick,Zone 2 (Saint John area),30-06-2020,0,27
4100,New Brunswick,Zone 2 (Saint John area),01-07-2020,0,27
4101,New Brunswick,Zone 2 (Saint John area),02-07-2020,0,27
4102,New Brunswick,Zone 2 (Saint John area),03-07-2020,0,27
4103,New Brunswick,Zone 2 (Saint John area),04-07-2020,0,27
4104,New Brunswick,Zone 2 (Saint John area),05-07-2020,0,27
4105,New Brunswick,Zone 2 (Saint John area),06-07-2020,0,27
4106,New Brunswick,Zone 2 (Saint John area),07-07-2020,0,27
4107,New Brunswick,Zone 2 (Saint John area),08-07-2020,0,27
4108,New Brunswick,Zone 2 (Saint John area),09-07-2020,0,27
4109,New Brunswick,Zone 2 (Saint John area),10-07-2020,0,27
4110,New Brunswick,Zone 2 (Saint John area),11-07-2020,0,27
4111,New Brunswick,Zone 2 (Saint John area),12-07-2020,0,27
4112,New Brunswick,Zone 2 (Saint John area),13-07-2020,0,27
4113,New Brunswick,Zone 2 (Saint John area),14-07-2020,0,27
4114,New Brunswick,Zone 2 (Saint John area),15-07-2020,0,27
4115,New Brunswick,Zone 2 (Saint John area),16-07-2020,0,27
4116,New Brunswick,Zone 2 (Saint John area),17-07-2020,0,27
4117,New Brunswick,Zone 2 (Saint John area),18-07-2020,0,27
4118,New Brunswick,Zone 2 (Saint John area),19-07-2020,0,27
4119,New Brunswick,Zone 2 (Saint John area),20-07-2020,0,27
4120,New Brunswick,Zone 2 (Saint John area),21-07-2020,0,27
4121,New Brunswick,Zone 2 (Saint John area),22-07-2020,0,27
4122,New Brunswick,Zone 2 (Saint John area),23-07-2020,0,27
4123,New Brunswick,Zone 2 (Saint John area),24-07-2020,0,27
4124,New Brunswick,Zone 2 (Saint John area),25-07-2020,0,27
4125,New Brunswick,Zone 2 (Saint John area),26-07-2020,0,27
4126,New Brunswick,Zone 2 (Saint John area),27-07-2020,0,27
4127,New Brunswick,Zone 2 (Saint John area),28-07-2020,0,27
4128,New Brunswick,Zone 2 (Saint John area),29-07-2020,0,27
4129,New Brunswick,Zone 2 (Saint John area),30-07-2020,0,27
4130,New Brunswick,Zone 2 (Saint John area),31-07-2020,0,27
4131,New Brunswick,Zone 2 (Saint John area),01-08-2020,0,27
4132,New Brunswick,Zone 2 (Saint John area),02-08-2020,0,27
4133,New Brunswick,Zone 2 (Saint John area),03-08-2020,0,27
4134,New Brunswick,Zone 2 (Saint John area),04-08-2020,0,27
4135,New Brunswick,Zone 2 (Saint John area),05-08-2020,0,27
4136,New Brunswick,Zone 2 (Saint John area),06-08-2020,0,27
4137,New Brunswick,Zone 2 (Saint John area),07-08-2020,0,27
4138,New Brunswick,Zone 2 (Saint John area),08-08-2020,0,27
4139,New Brunswick,Zone 2 (Saint John area),09-08-2020,0,27
4140,New Brunswick,Zone 2 (Saint John area),10-08-2020,0,27
4141,New Brunswick,Zone 2 (Saint John area),11-08-2020,0,27
4142,New Brunswick,Zone 2 (Saint John area),12-08-2020,0,27
4143,New Brunswick,Zone 2 (Saint John area),13-08-2020,0,27
4144,New Brunswick,Zone 2 (Saint John area),14-08-2020,0,27
4145,New Brunswick,Zone 2 (Saint John area),15-08-2020,0,27
4146,New Brunswick,Zone 2 (Saint John area),16-08-2020,0,27
4147,New Brunswick,Zone 2 (Saint John area),17-08-2020,0,27
4148,New Brunswick,Zone 2 (Saint John area),18-08-2020,0,27
4149,New Brunswick,Zone 2 (Saint John area),19-08-2020,0,27
4150,New Brunswick,Zone 2 (Saint John area),20-08-2020,0,27
4151,New Brunswick,Zone 2 (Saint John area),21-08-2020,0,27
4152,New Brunswick,Zone 2 (Saint John area),22-08-2020,0,27
4153,New Brunswick,Zone 2 (Saint John area),23-08-2020,0,27
4154,New Brunswick,Zone 2 (Saint John area),24-08-2020,0,27
4155,New Brunswick,Zone 2 (Saint John area),25-08-2020,0,27
4156,New Brunswick,Zone 2 (Saint John area),26-08-2020,0,27
4157,New Brunswick,Zone 2 (Saint John area),27-08-2020,0,27
4158,New Brunswick,Zone 2 (Saint John area),28-08-2020,1,28
4159,New Brunswick,Zone 2 (Saint John area),29-08-2020,0,28
4160,New Brunswick,Zone 2 (Saint John area),30-08-2020,0,28
4161,New Brunswick,Zone 3 (Fredericton area),25-01-2020,0,0
4162,New Brunswick,Zone 3 (Fredericton area),26-01-2020,0,0
4163,New Brunswick,Zone 3 (Fredericton area),27-01-2020,0,0
4164,New Brunswick,Zone 3 (Fredericton area),28-01-2020,0,0
4165,New Brunswick,Zone 3 (Fredericton area),29-01-2020,0,0
4166,New Brunswick,Zone 3 (Fredericton area),30-01-2020,0,0
4167,New Brunswick,Zone 3 (Fredericton area),31-01-2020,0,0
4168,New Brunswick,Zone 3 (Fredericton area),01-02-2020,0,0
4169,New Brunswick,Zone 3 (Fredericton area),02-02-2020,0,0
4170,New Brunswick,Zone 3 (Fredericton area),03-02-2020,0,0
4171,New Brunswick,Zone 3 (Fredericton area),04-02-2020,0,0
4172,New Brunswick,Zone 3 (Fredericton area),05-02-2020,0,0
4173,New Brunswick,Zone 3 (Fredericton area),06-02-2020,0,0
4174,New Brunswick,Zone 3 (Fredericton area),07-02-2020,0,0
4175,New Brunswick,Zone 3 (Fredericton area),08-02-2020,0,0
4176,New Brunswick,Zone 3 (Fredericton area),09-02-2020,0,0
4177,New Brunswick,Zone 3 (Fredericton area),10-02-2020,0,0
4178,New Brunswick,Zone 3 (Fredericton area),11-02-2020,0,0
4179,New Brunswick,Zone 3 (Fredericton area),12-02-2020,0,0
4180,New Brunswick,Zone 3 (Fredericton area),13-02-2020,0,0
4181,New Brunswick,Zone 3 (Fredericton area),14-02-2020,0,0
4182,New Brunswick,Zone 3 (Fredericton area),15-02-2020,0,0
4183,New Brunswick,Zone 3 (Fredericton area),16-02-2020,0,0
4184,New Brunswick,Zone 3 (Fredericton area),17-02-2020,0,0
4185,New Brunswick,Zone 3 (Fredericton area),18-02-2020,0,0
4186,New Brunswick,Zone 3 (Fredericton area),19-02-2020,0,0
4187,New Brunswick,Zone 3 (Fredericton area),20-02-2020,0,0
4188,New Brunswick,Zone 3 (Fredericton area),21-02-2020,0,0
4189,New Brunswick,Zone 3 (Fredericton area),22-02-2020,0,0
4190,New Brunswick,Zone 3 (Fredericton area),23-02-2020,0,0
4191,New Brunswick,Zone 3 (Fredericton area),24-02-2020,0,0
4192,New Brunswick,Zone 3 (Fredericton area),25-02-2020,0,0
4193,New Brunswick,Zone 3 (Fredericton area),26-02-2020,0,0
4194,New Brunswick,Zone 3 (Fredericton area),27-02-2020,0,0
4195,New Brunswick,Zone 3 (Fredericton area),28-02-2020,0,0
4196,New Brunswick,Zone 3 (Fredericton area),29-02-2020,0,0
4197,New Brunswick,Zone 3 (Fredericton area),01-03-2020,0,0
4198,New Brunswick,Zone 3 (Fredericton area),02-03-2020,0,0
4199,New Brunswick,Zone 3 (Fredericton area),03-03-2020,0,0
4200,New Brunswick,Zone 3 (Fredericton area),04-03-2020,0,0
4201,New Brunswick,Zone 3 (Fredericton area),05-03-2020,0,0
4202,New Brunswick,Zone 3 (Fredericton area),06-03-2020,0,0
4203,New Brunswick,Zone 3 (Fredericton area),07-03-2020,0,0
4204,New Brunswick,Zone 3 (Fredericton area),08-03-2020,0,0
4205,New Brunswick,Zone 3 (Fredericton area),09-03-2020,0,0
4206,New Brunswick,Zone 3 (Fredericton area),10-03-2020,0,0
4207,New Brunswick,Zone 3 (Fredericton area),11-03-2020,0,0
4208,New Brunswick,Zone 3 (Fredericton area),12-03-2020,0,0
4209,New Brunswick,Zone 3 (Fredericton area),13-03-2020,0,0
4210,New Brunswick,Zone 3 (Fredericton area),14-03-2020,0,0
4211,New Brunswick,Zone 3 (Fredericton area),15-03-2020,4,4
4212,New Brunswick,Zone 3 (Fredericton area),16-03-2020,0,4
4213,New Brunswick,Zone 3 (Fredericton area),17-03-2020,1,5
4214,New Brunswick,Zone 3 (Fredericton area),18-03-2020,2,7
4215,New Brunswick,Zone 3 (Fredericton area),19-03-2020,0,7
4216,New Brunswick,Zone 3 (Fredericton area),20-03-2020,0,7
4217,New Brunswick,Zone 3 (Fredericton area),21-03-2020,1,8
4218,New Brunswick,Zone 3 (Fredericton area),22-03-2020,0,8
4219,New Brunswick,Zone 3 (Fredericton area),23-03-2020,0,8
4220,New Brunswick,Zone 3 (Fredericton area),24-03-2020,0,8
4221,New Brunswick,Zone 3 (Fredericton area),25-03-2020,1,9
4222,New Brunswick,Zone 3 (Fredericton area),26-03-2020,3,12
4223,New Brunswick,Zone 3 (Fredericton area),27-03-2020,3,15
4224,New Brunswick,Zone 3 (Fredericton area),28-03-2020,0,15
4225,New Brunswick,Zone 3 (Fredericton area),29-03-2020,6,21
4226,New Brunswick,Zone 3 (Fredericton area),30-03-2020,1,22
4227,New Brunswick,Zone 3 (Fredericton area),31-03-2020,1,23
4228,New Brunswick,Zone 3 (Fredericton area),01-04-2020,4,27
4229,New Brunswick,Zone 3 (Fredericton area),02-04-2020,6,33
4230,New Brunswick,Zone 3 (Fredericton area),03-04-2020,3,36
4231,New Brunswick,Zone 3 (Fredericton area),04-04-2020,3,39
4232,New Brunswick,Zone 3 (Fredericton area),05-04-2020,1,40
4233,New Brunswick,Zone 3 (Fredericton area),06-04-2020,0,40
4234,New Brunswick,Zone 3 (Fredericton area),07-04-2020,1,41
4235,New Brunswick,Zone 3 (Fredericton area),08-04-2020,2,43
4236,New Brunswick,Zone 3 (Fredericton area),09-04-2020,3,46
4237,New Brunswick,Zone 3 (Fredericton area),10-04-2020,0,46
4238,New Brunswick,Zone 3 (Fredericton area),11-04-2020,0,46
4239,New Brunswick,Zone 3 (Fredericton area),12-04-2020,0,46
4240,New Brunswick,Zone 3 (Fredericton area),13-04-2020,1,47
4241,New Brunswick,Zone 3 (Fredericton area),14-04-2020,0,47
4242,New Brunswick,Zone 3 (Fredericton area),15-04-2020,0,47
4243,New Brunswick,Zone 3 (Fredericton area),16-04-2020,0,47
4244,New Brunswick,Zone 3 (Fredericton area),17-04-2020,0,47
4245,New Brunswick,Zone 3 (Fredericton area),18-04-2020,1,48
4246,New Brunswick,Zone 3 (Fredericton area),19-04-2020,0,48
4247,New Brunswick,Zone 3 (Fredericton area),20-04-2020,0,48
4248,New Brunswick,Zone 3 (Fredericton area),21-04-2020,0,48
4249,New Brunswick,Zone 3 (Fredericton area),22-04-2020,0,48
4250,New Brunswick,Zone 3 (Fredericton area),23-04-2020,0,48
4251,New Brunswick,Zone 3 (Fredericton area),24-04-2020,0,48
4252,New Brunswick,Zone 3 (Fredericton area),25-04-2020,0,48
4253,New Brunswick,Zone 3 (Fredericton area),26-04-2020,0,48
4254,New Brunswick,Zone 3 (Fredericton area),27-04-2020,0,48
4255,New Brunswick,Zone 3 (Fredericton area),28-04-2020,0,48
4256,New Brunswick,Zone 3 (Fredericton area),29-04-2020,0,48
4257,New Brunswick,Zone 3 (Fredericton area),30-04-2020,0,48
4258,New Brunswick,Zone 3 (Fredericton area),01-05-2020,0,48
4259,New Brunswick,Zone 3 (Fredericton area),02-05-2020,0,48
4260,New Brunswick,Zone 3 (Fredericton area),03-05-2020,0,48
4261,New Brunswick,Zone 3 (Fredericton area),04-05-2020,0,48
4262,New Brunswick,Zone 3 (Fredericton area),05-05-2020,0,48
4263,New Brunswick,Zone 3 (Fredericton area),06-05-2020,0,48
4264,New Brunswick,Zone 3 (Fredericton area),07-05-2020,0,48
4265,New Brunswick,Zone 3 (Fredericton area),08-05-2020,0,48
4266,New Brunswick,Zone 3 (Fredericton area),09-05-2020,0,48
4267,New Brunswick,Zone 3 (Fredericton area),10-05-2020,0,48
4268,New Brunswick,Zone 3 (Fredericton area),11-05-2020,0,48
4269,New Brunswick,Zone 3 (Fredericton area),12-05-2020,0,48
4270,New Brunswick,Zone 3 (Fredericton area),13-05-2020,0,48
4271,New Brunswick,Zone 3 (Fredericton area),14-05-2020,0,48
4272,New Brunswick,Zone 3 (Fredericton area),15-05-2020,0,48
4273,New Brunswick,Zone 3 (Fredericton area),16-05-2020,0,48
4274,New Brunswick,Zone 3 (Fredericton area),17-05-2020,0,48
4275,New Brunswick,Zone 3 (Fredericton area),18-05-2020,0,48
4276,New Brunswick,Zone 3 (Fredericton area),19-05-2020,0,48
4277,New Brunswick,Zone 3 (Fredericton area),20-05-2020,0,48
4278,New Brunswick,Zone 3 (Fredericton area),21-05-2020,0,48
4279,New Brunswick,Zone 3 (Fredericton area),22-05-2020,0,48
4280,New Brunswick,Zone 3 (Fredericton area),23-05-2020,0,48
4281,New Brunswick,Zone 3 (Fredericton area),24-05-2020,0,48
4282,New Brunswick,Zone 3 (Fredericton area),25-05-2020,0,48
4283,New Brunswick,Zone 3 (Fredericton area),26-05-2020,0,48
4284,New Brunswick,Zone 3 (Fredericton area),27-05-2020,0,48
4285,New Brunswick,Zone 3 (Fredericton area),28-05-2020,0,48
4286,New Brunswick,Zone 3 (Fredericton area),29-05-2020,0,48
4287,New Brunswick,Zone 3 (Fredericton area),30-05-2020,0,48
4288,New Brunswick,Zone 3 (Fredericton area),31-05-2020,0,48
4289,New Brunswick,Zone 3 (Fredericton area),01-06-2020,0,48
4290,New Brunswick,Zone 3 (Fredericton area),02-06-2020,0,48
4291,New Brunswick,Zone 3 (Fredericton area),03-06-2020,0,48
4292,New Brunswick,Zone 3 (Fredericton area),04-06-2020,0,48
4293,New Brunswick,Zone 3 (Fredericton area),05-06-2020,0,48
4294,New Brunswick,Zone 3 (Fredericton area),06-06-2020,0,48
4295,New Brunswick,Zone 3 (Fredericton area),07-06-2020,0,48
4296,New Brunswick,Zone 3 (Fredericton area),08-06-2020,0,48
4297,New Brunswick,Zone 3 (Fredericton area),09-06-2020,0,48
4298,New Brunswick,Zone 3 (Fredericton area),10-06-2020,0,48
4299,New Brunswick,Zone 3 (Fredericton area),11-06-2020,0,48
4300,New Brunswick,Zone 3 (Fredericton area),12-06-2020,0,48
4301,New Brunswick,Zone 3 (Fredericton area),13-06-2020,0,48
4302,New Brunswick,Zone 3 (Fredericton area),14-06-2020,0,48
4303,New Brunswick,Zone 3 (Fredericton area),15-06-2020,0,48
4304,New Brunswick,Zone 3 (Fredericton area),16-06-2020,0,48
4305,New Brunswick,Zone 3 (Fredericton area),17-06-2020,0,48
4306,New Brunswick,Zone 3 (Fredericton area),18-06-2020,0,48
4307,New Brunswick,Zone 3 (Fredericton area),19-06-2020,0,48
4308,New Brunswick,Zone 3 (Fredericton area),20-06-2020,0,48
4309,New Brunswick,Zone 3 (Fredericton area),21-06-2020,0,48
4310,New Brunswick,Zone 3 (Fredericton area),22-06-2020,0,48
4311,New Brunswick,Zone 3 (Fredericton area),23-06-2020,0,48
4312,New Brunswick,Zone 3 (Fredericton area),24-06-2020,0,48
4313,New Brunswick,Zone 3 (Fredericton area),25-06-2020,0,48
4314,New Brunswick,Zone 3 (Fredericton area),26-06-2020,0,48
4315,New Brunswick,Zone 3 (Fredericton area),27-06-2020,0,48
4316,New Brunswick,Zone 3 (Fredericton area),28-06-2020,0,48
4317,New Brunswick,Zone 3 (Fredericton area),29-06-2020,0,48
4318,New Brunswick,Zone 3 (Fredericton area),30-06-2020,0,48
4319,New Brunswick,Zone 3 (Fredericton area),01-07-2020,0,48
4320,New Brunswick,Zone 3 (Fredericton area),02-07-2020,0,48
4321,New Brunswick,Zone 3 (Fredericton area),03-07-2020,0,48
4322,New Brunswick,Zone 3 (Fredericton area),04-07-2020,0,48
4323,New Brunswick,Zone 3 (Fredericton area),05-07-2020,0,48
4324,New Brunswick,Zone 3 (Fredericton area),06-07-2020,0,48
4325,New Brunswick,Zone 3 (Fredericton area),07-07-2020,0,48
4326,New Brunswick,Zone 3 (Fredericton area),08-07-2020,0,48
4327,New Brunswick,Zone 3 (Fredericton area),09-07-2020,1,49
4328,New Brunswick,Zone 3 (Fredericton area),10-07-2020,0,49
4329,New Brunswick,Zone 3 (Fredericton area),11-07-2020,0,49
4330,New Brunswick,Zone 3 (Fredericton area),12-07-2020,0,49
4331,New Brunswick,Zone 3 (Fredericton area),13-07-2020,0,49
4332,New Brunswick,Zone 3 (Fredericton area),14-07-2020,0,49
4333,New Brunswick,Zone 3 (Fredericton area),15-07-2020,0,49
4334,New Brunswick,Zone 3 (Fredericton area),16-07-2020,0,49
